edad,ingresos_anuales,antiguedad_laboral,loan_grade,monto_solicitado,tasa_interes,porcentaje_ingreso_credito,anios_historial_crediticio,tipo_vivienda_HIPOTECA,tipo_vivienda_OTRO,tipo_vivienda_PROPIO,motivo_credito_EDUCACION,motivo_credito_EMPRENDIMIENTO,motivo_credito_MEDICO,motivo_credito_MEJORA_HOGAR,motivo_credito_PERSONAL,historial_morosidad_SI
23,27252,3.0,C,5800,13.06,0.21,4,0,0,0,0,1,0,0,0,0
34,110000,2.0,A,10000,7.29,0.09,10,1,0,0,0,0,1,0,0,0
36,72000,3.0,A,8000,6.92,0.11,12,1,0,0,1,0,0,0,0,0
26,68000,10.0,A,10000,8.49,0.15,3,1,0,0,1,0,0,0,0,0
22,41196,6.0,C,6800,11.59,0.17,2,0,0,0,0,0,0,0,1,1
27,14400,3.0,F,2500,18.3,0.17,7,0,0,0,1,0,0,0,0,0
24,100000,0.0,C,10000,12.87,0.1,4,1,0,0,0,0,0,1,0,1
37,30960,5.0,B,4800,11.49,0.16,16,0,0,0,0,1,0,0,0,0
25,56000,0.0,D,16500,12.8,0.29,3,0,0,0,0,0,0,1,0,1
24,45000,0.0,A,3600,10.99,0.08,2,1,0,0,0,1,0,0,0,0
23,100000,5.0,B,20000,11.36,0.2,3,1,0,0,0,0,0,0,0,0
46,82359,6.0,A,6600,7.66,0.08,13,1,0,0,0,0,0,0,1,0
38,70000,2.0,B,5000,12.42,0.07,11,0,0,0,0,0,1,0,0,0
37,93000,2.0,B,18000,12.18,0.19,11,1,0,0,0,1,0,0,0,0
37,33000,0.0,A,10000,5.99,0.3,11,0,0,0,0,1,0,0,0,0
27,96000,7.0,B,7500,9.83,0.08,10,0,0,0,0,0,0,1,0,0
22,60000,6.0,B,4000,12.21,0.07,3,0,0,0,0,0,0,0,1,0
37,80000,18.0,B,20000,11.83,0.25,13,1,0,0,0,0,1,0,0,0
22,26886,6.0,C,7500,10.99,0.28,4,0,0,1,1,0,0,0,0,1
22,40000,5.0,B,6000,9.25,0.15,3,0,0,1,0,0,1,0,0,0
29,19200,7.0,A,6000,10.99,0.31,5,0,0,1,0,1,0,0,0,0
24,46704,2.0,B,9000,11.49,0.19,4,0,0,0,1,0,0,0,0,0
28,44500,2.0,A,10000,8.59,0.22,10,1,0,0,0,0,0,0,0,0
21,60000,6.0,B,25000,10.99,0.42,4,0,0,0,1,0,0,0,0,0
21,65496,3.0,B,13250,10.37,0.2,4,1,0,0,0,0,0,0,0,0
31,273655,4.0,A,19600,7.51,0.07,5,1,0,0,0,0,0,0,0,0
23,70000,3.0,B,19425,11.11,0.28,3,0,0,0,0,0,0,0,1,0
36,51000,5.0,C,8000,13.47,0.16,13,0,0,0,0,0,1,0,0,1
28,75000,4.0,A,6000,6.92,0.08,6,0,0,0,1,0,0,0,0,0
27,29040,11.0,C,1800,13.23,0.06,5,0,0,0,0,0,0,0,0,1
25,45000,0.0,A,5950,7.74,0.13,2,1,0,0,0,0,1,0,0,0
25,72000,1.0,B,6000,11.86,0.08,3,0,0,0,0,1,0,0,0,0
23,44100,8.0,A,13000,8.9,0.29,4,0,0,0,0,0,1,0,0,0
21,48000,1.0,C,1800,13.35,0.04,2,0,0,0,0,0,0,0,0,1
27,125000,11.0,B,30000,10.99,0.24,10,1,0,0,0,0,1,0,0,0
23,77000,3.0,B,1150,10.95,0.01,2,0,0,0,0,1,0,0,0,0
54,20000,2.0,C,5000,10.99,0.25,28,0,0,0,0,0,1,0,0,0
25,50000,4.0,A,6000,6.76,0.12,3,1,0,0,0,0,0,0,1,0
23,72000,7.0,B,10000,10.59,0.14,3,0,0,0,0,0,0,0,0,0
22,30000,2.0,B,9000,10.99,0.3,3,0,0,0,1,0,0,0,0,0
23,105000,7.0,B,7200,11.71,0.07,4,0,0,0,0,0,0,0,1,0
31,70000,8.0,A,12000,10.99,0.17,6,0,0,0,0,0,0,1,0,0
29,73000,2.0,A,9200,7.88,0.13,5,0,0,0,1,0,0,0,0,0
34,948000,18.0,B,2000,9.99,0.0,7,1,0,0,0,0,0,0,1,0
29,62050,13.0,E,3600,17.99,0.05,9,1,0,0,0,0,1,0,0,0
25,48000,2.0,B,6000,10.37,0.13,4,0,0,0,0,0,0,0,1,0
25,55800,9.0,C,3500,14.17,0.06,3,1,0,0,0,0,1,0,0,1
30,100000,0.0,A,8000,7.29,0.08,8,0,0,1,1,0,0,0,0,0
23,46000,1.0,A,7000,7.4,0.15,4,0,0,0,1,0,0,0,0,0
24,98518,8.0,A,10000,8.59,0.1,3,1,0,0,0,1,0,0,0,0
30,33000,4.0,C,1000,14.79,0.03,10,0,0,0,0,0,1,0,0,0
23,50000,0.0,A,3000,6.91,0.06,2,0,0,0,1,0,0,0,0,0
24,45000,0.0,A,6000,7.88,0.13,3,1,0,0,0,1,0,0,0,0
42,22800,6.0,B,10000,10.99,0.44,17,0,0,0,1,0,0,0,0,0
27,52800,2.0,B,8400,11.86,0.16,10,0,0,0,0,1,0,0,0,0
44,67000,5.0,C,10000,13.49,0.15,12,0,0,0,0,0,1,0,0,0
23,140000,3.0,D,15000,15.58,0.11,3,1,0,0,0,0,0,0,1,1
30,70125,2.0,D,25000,15.33,0.3,9,1,0,0,0,0,1,0,0,1
26,60000,0.0,B,9000,10.59,0.15,3,0,0,0,0,1,0,0,0,0
23,102000,7.0,A,15000,8.94,0.15,3,0,0,1,1,0,0,0,0,0
27,35000,5.0,C,10000,13.48,0.29,10,0,0,0,0,1,0,0,0,0
30,95000,6.0,A,4000,5.99,0.04,9,1,0,0,0,0,0,0,1,0
29,46000,11.0,D,13250,17.27,0.29,6,0,0,0,0,0,1,0,0,1
26,145000,1.0,B,10000,10.99,0.07,3,0,0,0,0,0,0,1,0,0
35,39000,5.0,B,10625,10.99,0.27,9,0,0,0,0,0,0,0,1,0
23,87000,5.0,A,10000,7.29,0.11,4,1,0,0,1,0,0,0,0,0
32,30000,6.0,A,10000,7.51,0.33,9,1,0,0,0,1,0,0,0,0
37,160000,14.0,A,10000,7.51,0.06,13,1,0,0,0,0,0,1,0,0
26,41000,3.0,C,6600,13.85,0.16,4,0,0,0,0,0,0,0,0,1
24,77500,0.0,B,6800,10.99,0.09,3,0,0,0,0,0,0,0,0,0
31,96588,2.0,B,20000,10.95,0.21,9,0,0,0,0,0,0,1,0,0
22,103000,2.0,B,6000,10.99,0.06,4,1,0,0,0,0,1,0,0,0
27,57720,12.0,C,15000,10.99,0.26,6,0,0,0,0,0,0,0,0,0
23,65004,0.0,C,3000,13.61,0.05,3,0,0,0,0,1,0,0,0,1
24,51500,6.0,A,4000,7.51,0.08,2,1,0,0,0,0,1,0,0,0
47,52000,5.0,B,12000,11.99,0.23,14,0,0,0,1,0,0,0,0,0
36,53000,1.0,A,3500,9.32,0.07,17,0,0,0,1,0,0,0,0,0
27,31500,10.0,C,6000,12.84,0.19,8,0,0,0,0,0,0,0,0,0
24,114800,6.0,A,10000,8.94,0.09,4,0,0,0,0,0,0,0,1,0
24,86400,2.0,A,12200,7.29,0.14,3,1,0,0,0,0,0,0,0,0
21,39000,4.0,B,6000,10.38,0.15,3,0,0,0,1,0,0,0,0,0
24,28500,4.0,D,3500,14.59,0.12,3,0,0,1,0,1,0,0,0,0
22,35000,2.0,F,7000,18.09,0.2,2,0,0,0,0,0,1,0,0,1
26,65000,11.0,A,12000,7.9,0.18,2,1,0,0,0,1,0,0,0,0
26,77508,10.0,C,13500,12.87,0.17,2,0,0,0,0,1,0,0,0,1
30,51600,4.0,D,12200,15.28,0.24,7,1,0,0,1,0,0,0,0,0
37,60000,0.0,C,9700,13.61,0.16,11,0,0,0,0,1,0,0,0,1
25,100000,9.0,A,3275,5.42,0.03,2,1,0,0,0,0,1,0,0,0
24,43000,5.0,C,2500,13.49,0.06,4,1,0,0,0,0,0,1,0,1
26,35000,10.0,A,6000,7.51,0.17,3,1,0,0,0,0,1,0,0,0
23,42000,1.0,C,8000,12.84,0.19,4,0,0,0,0,1,0,0,0,0
24,57996,1.0,A,5000,8.0,0.09,3,0,0,0,0,0,0,1,0,0
25,51000,6.0,C,3000,13.99,0.06,2,1,0,0,1,0,0,0,0,0
43,138000,4.0,A,9900,6.99,0.07,14,1,0,0,0,0,0,1,0,0
28,37152,12.0,D,2300,13.17,0.06,7,0,0,0,1,0,0,0,0,0
24,100000,8.0,A,10750,6.99,0.11,4,1,0,0,0,0,1,0,0,0
33,48000,0.0,C,4000,14.65,0.08,5,0,0,0,0,0,1,0,0,0
22,57500,3.0,C,2400,15.23,0.04,3,0,0,0,0,0,0,0,1,0
27,45000,1.0,C,10000,10.99,0.22,9,0,0,0,1,0,0,0,0,0
25,118189,9.0,B,25000,11.49,0.21,3,1,0,0,0,1,0,0,0,0
37,73000,4.0,B,11500,12.21,0.16,13,0,0,0,0,0,0,1,0,0
30,56030,14.0,B,13000,11.89,0.23,7,1,0,0,0,0,0,0,1,0
39,56000,16.0,C,10000,13.06,0.18,11,0,0,0,0,0,0,0,0,0
35,60000,9.0,B,24000,12.53,0.4,9,0,0,1,0,0,0,0,1,0
29,39600,0.0,B,5600,10.65,0.14,8,1,0,0,1,0,0,0,0,0
24,90000,8.0,B,10000,11.89,0.11,4,0,0,0,0,0,0,1,0,0
24,66000,3.0,B,25000,9.91,0.38,2,0,0,0,1,0,0,0,0,0
21,48000,5.0,B,15000,10.99,0.31,2,0,0,1,0,1,0,0,0,0
29,118374,13.0,C,3500,13.49,0.03,6,1,0,0,0,1,0,0,0,1
43,500000,5.0,C,25000,12.61,0.05,14,1,0,0,0,1,0,0,0,1
22,67440,6.0,B,5500,10.25,0.08,4,1,0,0,1,0,0,0,0,0
32,193800,0.0,B,20000,11.83,0.09,6,0,0,0,0,0,1,0,0,0
33,35600,1.0,C,6000,13.49,0.17,5,0,0,0,0,1,0,0,0,0
30,91000,9.0,B,18500,12.42,0.2,7,1,0,0,0,0,0,0,0,0
29,92000,3.0,A,11200,10.99,0.12,5,1,0,0,0,0,0,1,0,0
22,40000,0.0,A,6000,7.66,0.15,2,0,0,0,0,1,0,0,0,0
25,35412,3.0,B,5000,10.99,0.14,4,0,0,1,0,0,0,0,1,0
23,76800,0.0,F,7200,20.89,0.09,2,1,0,0,1,0,0,0,0,0
36,112455,3.0,B,6400,9.99,0.06,16,0,0,0,0,0,0,0,0,0
25,62000,9.0,A,7000,7.49,0.11,4,0,0,0,0,0,0,0,0,0
27,49000,11.0,B,25000,11.36,0.51,5,0,0,0,0,0,0,0,0,0
21,24000,5.0,C,13000,12.87,0.54,2,0,0,0,0,0,0,0,0,0
22,63000,5.0,B,4000,10.99,0.06,4,0,0,0,1,0,0,0,0,0
48,15000,4.0,C,2000,12.84,0.13,14,0,0,0,0,0,0,0,0,1
27,85000,9.0,B,24000,11.71,0.28,10,1,0,0,0,0,1,0,0,0
21,51000,5.0,D,1600,15.62,0.03,4,0,0,0,0,1,0,0,0,0
26,58000,5.0,B,31300,11.71,0.54,3,1,0,0,0,0,1,0,0,0
34,105000,3.0,A,7000,9.63,0.07,10,0,0,0,0,0,1,0,0,0
27,40000,3.0,A,3000,7.05,0.07,8,0,0,0,0,0,0,0,1,0
27,54996,2.0,D,8000,14.11,0.15,9,0,0,1,0,0,0,1,0,1
47,52000,3.0,B,6000,10.99,0.12,14,0,0,0,0,0,1,0,0,0
28,50000,12.0,A,6000,6.03,0.12,9,0,0,1,0,1,0,0,0,0
22,120000,0.0,D,16800,15.62,0.14,4,1,0,0,1,0,0,0,0,0
31,24000,0.0,A,3500,6.17,0.15,6,0,0,0,0,0,1,0,0,0
29,158000,1.0,A,20000,6.54,0.13,5,0,0,1,0,0,1,0,0,0
22,53004,6.0,C,1500,13.79,0.03,2,1,0,0,1,0,0,0,0,0
25,55044,4.0,E,18250,17.56,0.33,2,0,0,0,0,1,0,0,0,0
23,54000,7.0,C,15000,15.27,0.28,2,0,0,0,0,0,1,0,0,0
24,55000,8.0,B,9600,10.99,0.17,3,1,0,0,1,0,0,0,0,0
43,44000,18.0,A,8000,9.32,0.18,15,0,0,1,0,0,1,0,0,0
23,86000,4.0,B,25000,10.99,0.29,3,1,0,0,0,0,1,0,0,0
24,66000,8.0,D,15000,18.25,0.23,4,1,0,0,0,0,0,0,1,0
22,45000,5.0,B,6500,10.65,0.14,4,1,0,0,0,0,1,0,0,0
30,75000,2.0,A,10000,7.29,0.13,9,0,0,0,0,0,0,1,0,0
31,50000,4.0,D,6000,15.62,0.12,6,0,0,0,0,0,0,0,1,1
23,72000,7.0,A,9000,6.76,0.13,2,1,0,0,0,1,0,0,0,0
27,70000,11.0,B,10000,10.65,0.14,5,0,0,0,0,1,0,0,0,0
34,357000,3.0,E,14000,18.64,0.04,9,1,0,0,0,0,0,1,0,1
30,81120,3.0,B,18000,10.75,0.22,5,0,0,1,0,0,0,0,1,0
24,42000,2.0,A,3500,8.94,0.08,3,1,0,0,0,0,0,0,0,0
34,275004,2.0,D,25000,16.32,0.09,9,1,0,0,0,1,0,0,0,1
27,15120,6.0,B,3050,10.38,0.2,5,0,0,0,0,0,0,0,1,0
24,133000,4.0,A,4000,7.4,0.03,3,0,0,1,0,1,0,0,0,0
24,60516,8.0,B,18000,11.26,0.3,4,0,1,0,0,0,0,0,0,0
29,135000,14.0,A,24000,5.99,0.18,10,1,0,0,0,0,1,0,0,0
39,65000,4.0,B,16000,11.83,0.25,16,0,0,0,0,0,0,1,0,0
24,54000,6.0,A,16000,10.99,0.3,4,0,0,0,0,0,0,0,0,0
23,54000,7.0,C,16750,10.99,0.31,4,0,0,0,0,1,0,0,0,0
29,56700,14.0,B,11000,10.62,0.19,6,0,0,1,0,0,1,0,0,0
30,105000,6.0,A,10000,5.99,0.1,8,1,0,0,1,0,0,0,0,0
23,28000,2.0,B,8400,10.99,0.3,2,1,0,0,0,1,0,0,0,0
32,150000,16.0,A,16000,6.03,0.11,10,1,0,0,0,0,1,0,0,0
31,44000,1.0,B,10000,10.71,0.23,9,0,0,0,0,0,0,1,0,0
38,50000,5.0,A,3000,10.99,0.06,17,1,0,0,0,0,0,0,0,0
22,35000,6.0,A,9500,6.03,0.27,3,1,0,0,0,0,0,0,0,0
30,32918,5.0,D,8000,14.59,0.24,8,0,0,0,0,0,0,0,0,1
25,31000,0.0,A,5000,8.94,0.16,2,0,0,0,0,0,0,0,1,0
27,33000,9.0,B,5000,10.0,0.15,10,0,0,0,0,0,0,0,1,0
31,88000,1.0,B,13225,12.42,0.15,7,0,0,0,0,0,0,0,0,0
22,37212,6.0,E,20000,16.69,0.54,3,0,0,0,0,0,0,0,0,0
23,80000,6.0,A,5000,5.42,0.06,2,0,0,0,0,0,0,0,1,0
33,32004,3.0,A,4000,8.32,0.12,9,0,0,0,0,0,0,0,1,0
25,47000,6.0,B,6000,11.71,0.13,2,0,0,0,0,1,0,0,0,0
35,84000,4.0,A,9000,6.76,0.11,6,0,0,1,0,0,0,1,0,0
28,50000,12.0,B,10000,10.74,0.2,8,0,0,0,0,0,0,0,0,0
24,70000,8.0,A,10000,7.74,0.14,3,1,0,0,0,1,0,0,0,0
22,93218,5.0,B,12000,11.49,0.13,3,1,0,0,0,0,1,0,0,0
23,32500,2.0,C,5000,13.99,0.15,3,0,0,1,0,1,0,0,0,1
55,28800,1.0,D,5000,15.33,0.17,22,0,0,1,0,0,0,0,1,0
30,65004,9.0,A,15000,7.51,0.23,9,1,0,0,1,0,0,0,0,0
25,51000,5.0,A,7000,7.88,0.14,4,1,0,0,0,0,0,0,0,0
22,44160,7.0,D,12000,13.24,0.27,2,0,0,0,0,1,0,0,0,1
23,34000,7.0,A,10950,7.29,0.32,2,0,0,1,0,1,0,0,0,0
32,75000,3.0,D,12800,14.74,0.17,6,0,0,0,0,1,0,0,0,1
22,53000,6.0,C,1000,15.27,0.02,4,1,0,0,0,0,0,0,0,1
21,69000,0.0,D,15000,15.28,0.22,4,0,0,0,0,0,0,1,0,1
27,39996,7.0,D,2500,15.65,0.06,8,0,0,0,0,0,0,0,0,0
26,86000,4.0,C,16000,14.26,0.19,4,1,0,0,0,1,0,0,0,0
29,53360,11.0,A,10475,7.88,0.2,9,1,0,0,1,0,0,0,0,0
23,136000,7.0,A,8000,8.32,0.06,2,1,0,0,1,0,0,0,0,0
23,54000,7.0,B,4800,12.42,0.09,2,1,0,0,1,0,0,0,0,0
21,31000,5.0,A,6000,7.51,0.19,4,1,0,0,0,0,0,0,1,0
25,130000,5.0,C,20000,13.48,0.15,2,1,0,0,0,1,0,0,0,0
32,80000,1.0,C,25000,12.87,0.31,9,0,0,0,0,0,1,0,0,0
23,39000,2.0,D,10000,15.2,0.26,3,0,0,0,0,0,0,0,1,1
22,12996,1.0,B,4750,10.99,0.37,2,0,0,1,0,1,0,0,0,0
33,43200,2.0,A,5000,7.51,0.12,8,1,0,0,0,0,0,0,0,0
22,70000,2.0,B,18750,10.38,0.27,2,0,0,0,0,0,0,0,0,0
25,150000,9.0,B,25000,10.37,0.17,2,1,0,0,0,0,1,0,0,0
25,55000,9.0,A,14000,6.62,0.25,2,0,0,0,0,0,0,1,0,0
26,105000,1.0,B,12100,10.99,0.12,3,0,0,0,0,0,0,0,0,0
28,68000,7.0,B,2500,11.71,0.04,7,1,0,0,0,1,0,0,0,0
26,69000,0.0,F,24000,15.83,0.35,3,0,0,0,0,0,0,0,0,0
30,120000,15.0,A,11000,6.03,0.09,9,1,0,0,1,0,0,0,0,0
27,83604,2.0,B,11000,9.76,0.13,7,0,0,0,0,0,1,0,0,0
29,64000,3.0,C,15000,15.27,0.23,6,0,0,0,1,0,0,0,0,0
24,61100,4.0,D,25000,17.49,0.41,3,1,0,0,0,0,0,0,0,0
36,26000,1.0,D,10000,15.31,0.38,14,0,0,0,0,0,0,0,1,0
35,35000,10.0,D,8600,15.99,0.25,5,0,0,0,0,0,0,0,1,0
24,38500,0.0,D,5000,14.84,0.13,2,0,0,0,0,0,1,0,0,0
24,48000,2.0,B,5500,11.36,0.11,3,1,0,0,0,1,0,0,0,0
31,106000,15.0,B,2400,9.63,0.02,6,1,0,0,0,0,0,1,0,0
32,101000,5.0,C,3375,14.79,0.03,8,1,0,0,1,0,0,0,0,0
36,61000,2.0,B,10000,10.25,0.16,12,1,0,0,0,0,0,0,0,0
22,70000,6.0,A,6000,6.03,0.09,2,1,0,0,0,0,1,0,0,0
27,54792,4.0,C,5000,13.48,0.09,5,0,0,0,1,0,0,0,0,0
28,82500,12.0,A,11000,7.49,0.13,9,1,0,0,0,0,1,0,0,0
25,61000,4.0,A,9500,7.51,0.16,2,0,0,0,0,1,0,0,0,0
25,250000,4.0,A,10575,6.99,0.04,2,1,0,0,1,0,0,0,0,0
44,67000,3.0,C,10000,11.66,0.15,15,0,0,0,0,0,0,0,0,1
33,138000,0.0,E,35000,18.64,0.25,7,0,0,0,0,0,0,0,1,1
26,78000,4.0,A,12000,7.14,0.15,2,0,0,0,0,0,0,0,0,0
42,50426,0.0,A,4200,7.49,0.08,11,0,0,0,0,0,0,0,1,0
36,46000,3.0,A,8000,5.42,0.17,15,1,0,0,0,1,0,0,0,0
23,24000,2.0,D,5000,15.99,0.21,2,1,0,0,0,0,1,0,0,1
39,108000,3.0,A,12000,6.99,0.11,13,1,0,0,0,0,0,1,0,0
26,56045,1.0,D,24250,14.96,0.37,2,0,0,0,0,0,1,0,0,0
29,48000,4.0,A,5000,5.99,0.1,8,1,0,0,0,0,0,1,0,0
32,82000,4.0,D,8000,16.89,0.1,8,1,0,0,1,0,0,0,0,0
30,108000,2.0,B,10000,10.65,0.09,5,0,0,0,0,0,0,0,1,0
37,33280,2.0,C,8400,13.92,0.25,11,0,0,0,0,0,0,0,0,0
24,35000,8.0,A,5000,7.88,0.14,4,0,0,0,0,0,0,0,0,0
32,101000,3.0,B,20000,10.75,0.2,8,0,0,0,0,0,1,0,0,0
42,82000,13.0,E,26800,10.99,0.33,15,1,0,0,0,0,0,1,0,1
22,50000,3.0,A,5000,7.29,0.1,4,0,0,1,1,0,0,0,0,0
28,33400,12.0,A,16700,7.66,0.5,5,1,0,0,0,0,0,0,1,0
24,120000,2.0,B,14000,10.0,0.12,3,0,0,0,0,0,1,0,0,0
26,105400,6.0,D,24000,14.61,0.19,3,1,0,0,0,0,1,0,0,0
27,40000,1.0,C,7200,13.22,0.18,6,0,0,0,0,0,1,0,0,0
31,61150,0.0,B,5100,11.49,0.08,8,0,0,0,0,0,0,0,0,0
22,70000,1.0,A,4500,5.42,0.06,2,1,0,0,0,0,0,0,0,0
24,190000,4.0,C,24000,15.62,0.13,3,0,0,1,0,0,0,0,1,1
22,57200,4.0,A,7000,7.51,0.12,2,1,0,0,1,0,0,0,0,0
23,90000,6.0,A,12000,10.99,0.13,3,1,0,0,1,0,0,0,0,0
25,118443,7.0,A,4900,10.99,0.04,2,1,0,0,0,0,0,0,0,0
27,62000,9.0,C,10400,13.49,0.17,10,0,0,0,1,0,0,0,0,1
24,37000,7.0,A,6250,7.14,0.17,4,1,0,0,0,0,0,0,0,0
25,86000,10.0,D,10000,10.99,0.12,2,0,0,0,0,0,0,1,0,0
36,52000,20.0,A,8325,10.99,0.16,17,1,0,0,0,1,0,0,0,0
43,86044,16.0,A,6500,7.74,0.08,13,1,0,0,0,0,0,1,0,0
29,81000,5.0,E,12000,10.99,0.15,9,1,0,0,0,0,0,0,0,1
25,162000,9.0,C,25000,11.03,0.15,2,0,0,0,0,0,0,0,1,0
31,48000,1.0,A,6000,6.03,0.13,6,0,0,0,0,0,1,0,0,0
27,110000,5.0,B,18000,9.91,0.16,5,0,0,0,0,1,0,0,0,0
26,70000,0.0,D,8000,14.84,0.11,3,1,0,0,0,0,0,1,0,0
22,24996,4.0,B,12000,9.63,0.48,3,0,0,0,0,0,0,0,1,0
32,45000,6.0,A,6400,7.49,0.14,9,1,0,0,0,0,1,0,0,0
26,85000,1.0,C,15000,12.73,0.18,4,1,0,0,0,0,0,1,0,1
43,72600,2.0,A,6000,10.99,0.08,15,0,0,0,0,0,0,0,1,0
29,56700,9.0,C,10000,10.99,0.18,5,1,0,0,1,0,0,0,0,1
31,79500,4.0,C,3500,13.49,0.04,6,0,0,0,1,0,0,0,0,1
31,100000,5.0,A,10000,10.99,0.1,8,0,0,0,0,1,0,0,0,0
23,50000,5.0,A,10000,8.94,0.2,2,0,0,0,0,0,0,0,1,0
23,90096,0.0,C,10150,11.97,0.11,3,1,0,0,1,0,0,0,0,0
25,45000,1.0,C,10000,12.87,0.22,2,0,0,1,0,0,0,0,1,1
32,70000,3.0,A,4000,5.79,0.06,5,1,0,0,0,1,0,0,0,0
36,54000,2.0,A,7500,10.99,0.14,14,0,0,0,0,0,0,1,0,0
22,28500,1.0,A,8500,7.68,0.3,4,1,0,0,0,0,0,0,0,0
25,18000,0.0,C,4000,13.22,0.22,4,0,0,0,0,0,0,0,0,1
24,40000,2.0,B,3600,11.12,0.09,3,0,0,0,0,0,0,0,0,0
29,45000,4.0,B,20000,10.62,0.44,6,0,0,1,0,1,0,0,0,0
21,146000,5.0,C,4000,13.72,0.03,2,1,0,0,0,0,0,0,0,0
23,54000,2.0,F,9600,20.62,0.18,2,0,0,0,0,0,0,0,1,1
25,47000,8.0,B,8500,10.37,0.18,4,0,0,0,0,0,0,0,0,0
27,72000,4.0,C,20000,13.22,0.28,9,0,0,0,0,0,0,1,0,0
26,82000,8.0,A,6000,7.88,0.07,3,0,0,0,0,0,0,1,0,0
25,74000,9.0,A,12000,6.03,0.16,3,1,0,0,0,1,0,0,0,0
39,38500,7.0,C,3500,13.98,0.09,17,1,0,0,0,0,1,0,0,1
24,39000,2.0,C,16000,13.06,0.41,2,0,0,0,0,0,0,1,0,0
23,120000,7.0,B,4400,11.71,0.04,3,1,0,0,0,1,0,0,0,0
25,82000,9.0,A,11200,5.42,0.14,4,0,0,0,0,0,0,0,1,0
33,15500,1.0,A,3000,7.51,0.19,5,0,0,0,0,0,1,0,0,0
22,50400,0.0,A,12000,7.9,0.24,3,1,0,0,0,1,0,0,0,0
32,113000,0.0,E,15000,15.68,0.13,5,1,0,0,0,0,0,1,0,1
23,26976,4.0,A,9000,7.51,0.33,2,0,0,0,1,0,0,0,0,0
24,112500,1.0,C,16000,12.29,0.14,3,0,0,0,0,0,0,0,1,0
32,62000,1.0,B,8000,9.99,0.13,5,0,0,0,0,0,0,1,0,0
26,53500,1.0,B,5000,12.18,0.09,3,0,0,0,0,0,0,0,1,0
21,42500,0.0,B,3500,11.86,0.08,4,0,0,0,1,0,0,0,0,0
27,72000,9.0,D,22000,17.58,0.31,6,1,0,0,0,0,0,0,1,1
22,32000,2.0,C,7500,10.99,0.23,3,1,0,0,0,0,1,0,0,1
34,33600,4.0,B,6000,10.99,0.18,6,1,0,0,1,0,0,0,0,0
29,84000,9.0,A,5900,7.66,0.07,9,1,0,0,0,0,0,1,0,0
25,84000,9.0,C,20000,15.27,0.24,3,1,0,0,0,0,1,0,0,0
27,75000,2.0,C,15000,14.35,0.2,5,0,0,0,0,0,0,0,0,0
30,48000,7.0,C,8000,13.23,0.17,5,0,0,0,0,1,0,0,0,1
22,52000,3.0,C,12000,13.57,0.23,2,0,0,0,0,0,0,0,1,1
32,73000,4.0,A,10000,8.59,0.14,8,0,0,0,0,0,0,0,0,0
33,18000,0.0,A,500,10.99,0.03,6,0,0,0,0,0,0,0,0,0
36,50000,13.0,C,12250,12.73,0.24,12,1,0,0,0,0,0,0,1,0
21,52000,5.0,A,5000,7.9,0.1,3,1,0,0,0,0,0,0,0,0
26,32450,5.0,A,3250,6.99,0.1,2,1,0,0,0,0,0,1,0,0
29,74872,4.0,A,15000,7.88,0.2,9,0,0,0,0,0,0,0,1,0
22,130000,3.0,B,24250,12.18,0.19,4,1,0,0,0,1,0,0,0,0
22,13440,1.0,B,4800,12.53,0.36,4,0,0,0,0,0,1,0,0,0
41,21000,0.0,B,3000,10.99,0.14,15,0,0,0,0,0,1,0,0,0
33,39000,4.0,E,15000,17.56,0.38,5,0,0,0,0,0,0,0,0,1
30,91644,14.0,C,5000,11.03,0.05,7,1,0,0,0,1,0,0,0,1
28,42000,1.0,E,3200,16.32,0.08,8,0,0,0,0,0,0,0,1,1
25,50000,9.0,A,6400,8.32,0.13,4,1,0,0,0,1,0,0,0,0
24,135000,4.0,C,24000,13.79,0.18,2,0,0,0,0,0,0,1,0,0
24,51000,1.0,B,10000,11.83,0.2,2,0,0,0,1,0,0,0,0,0
28,62000,2.0,C,12000,10.99,0.19,10,0,0,0,1,0,0,0,0,0
23,95000,3.0,A,9950,8.49,0.1,4,1,0,0,0,0,1,0,0,0
43,45000,3.0,A,5700,6.91,0.13,11,1,0,0,0,0,1,0,0,0
22,31000,5.0,B,5550,11.36,0.18,3,0,0,0,0,0,1,0,0,0
35,15000,3.0,A,3700,9.32,0.25,5,0,0,1,0,0,1,0,0,0
35,64000,11.0,A,14500,7.66,0.23,6,1,0,0,0,0,0,0,0,0
24,36000,8.0,A,3250,6.39,0.09,2,1,0,0,0,1,0,0,0,0
30,57120,3.0,B,2750,10.37,0.05,5,0,0,0,0,0,0,0,0,0
31,33225,13.0,B,13500,10.59,0.41,6,1,0,0,0,0,0,0,1,0
30,60000,1.0,B,5000,10.99,0.08,7,0,0,0,0,0,0,0,0,0
30,56000,5.0,B,1500,10.99,0.03,7,1,0,0,1,0,0,0,0,0
26,70000,4.0,A,6000,6.17,0.09,4,0,0,0,0,0,1,0,0,0
27,231252,1.0,B,2000,9.91,0.01,6,1,0,0,0,0,0,0,0,0
26,60000,8.0,A,9800,10.99,0.16,4,0,0,1,0,1,0,0,0,0
28,56664,12.0,D,16300,14.91,0.29,10,1,0,0,0,0,0,0,1,1
24,110004,8.0,C,16000,10.99,0.15,3,1,0,0,0,0,0,0,0,0
